id,original_title,director,revenue,type
101724.0,Nailbiter,Patrick Rea,0.0,min revenue
101907.0,Hulk vs. Thor,Sam Liu,0.0,min revenue
102222.0,The Philly Kid,Jason Connery,0.0,min revenue
102292.0,Une bouteille Ã  la mer,Thierry Binisti,0.0,min revenue
102341.0,In questo mondo di ladri,Carlo Vanzina,0.0,min revenue
102629.0,El Gringo,Eduardo RodrÃ­guez,0.0,min revenue
102630.0,Stash House,Eduardo RodrÃ­guez,0.0,min revenue
103173.0,Dragon Age: Dawn of the Seeker,Fumihiko Sori,0.0,min revenue
103269.0,Superman vs. The Elite,Michael Chang,0.0,min revenue
103370.0,Madea's Witness Protection,Tyler Perry,0.0,min revenue
103516.0,Private Romeo,Alan Brown,0.0,min revenue
103717.0,Vous n'avez encore rien vu,Alain Resnais,0.0,min revenue
103758.0,Reality,Matteo Garrone,0.0,min revenue
104155.0,Mansome,Morgan Spurlock,0.0,min revenue
104329.0,Last Passenger,Omid Nooshin,0.0,min revenue
104859.0,Mac & Devin Go to High School,Dylan C. Brown,0.0,min revenue
105077.0,Battlestar Galactica: The Plan,Edward James Olmos,0.0,min revenue
105325.0,How to Hook Up Your Home Theater,Kevin Deters|Stevie Wermers,0.0,min revenue
105526.0,Any Day Now,Travis Fine,0.0,min revenue
105531.0,Jack & Diane,Bradley Rust Gray,0.0,min revenue
105759.0,The Black Hole,Philip Sansom|Olly Williams,0.0,min revenue
105885.0,eCupid,J.C. Calciano,0.0,min revenue
105945.0,Memorial Day,Sam Fischer	,0.0,min revenue
105965.0,Beverly Hills Chihuahua 3 - Viva La Fiesta!,Lev L. Spiro,0.0,min revenue
106021.0,Erased,Philipp StÃ¶lzl,0.0,min revenue
106035.0,The Shining,Mick Garris,0.0,min revenue
106337.0,Free Samples,Jay Gammill,0.0,min revenue
106631.0,Hetjur Valhallar - ÃžÃ³r,Oskar JÃ³nasson|Toby Genkel|Gunnar Karlsson,0.0,min revenue
106717.0,The Last Will and Testament of Rosalind Leigh,Rodrigo GudiÃ±o,0.0,min revenue
106845.0,Re-Kill,Valeri Milev,0.0,min revenue
106938.0,Neverland,Nick Willing,0.0,min revenue
107059.0,Gomez & TavarÃ¨s,Gilles Paquet-Brenner,0.0,min revenue
107170.0,Ghost Recon: Alpha,FranÃ§ois Alaux|HervÃ© de CrÃ©cy,0.0,min revenue
107257.0,A Perfect Ending,Nicole Conn,0.0,min revenue
107548.0,Chori Chori Chupke Chupke,Abbas Alibhai Burmawalla|Mastan Alibhai Burmawalla,0.0,min revenue
107985.0,The World's End,Edgar Wright,0.0,min revenue
108176.0,Daniel Tosh: Completely Serious,Manny Rodriguez,0.0,min revenue
108726.0,A Common Man,Chandran Rutnam,0.0,min revenue
109099.0,Passion,Brian De Palma,0.0,min revenue
109391.0,The We and the I,Michel Gondry,0.0,min revenue
109500.0,Dawn Rider,Terry Miles,0.0,min revenue
109520.0,After Porn Ends,Bryce Wagoner,0.0,min revenue
109584.0,Broken,Rufus Norris,0.0,min revenue
109843.0,Ill Manors,Ben Drew,0.0,min revenue
110122.0,Astronaut: The Last Push,Eric Hayden,0.0,min revenue
110146.0,The Sapphires,Wayne Blair,0.0,min revenue
110147.0,The 10th Kingdom,David Carson|Herbert Wise,0.0,min revenue
110160.0,Laurence Anyways,Xavier Dolan,0.0,min revenue
110323.0,ThÃ©rÃ¨se Desqueyroux,Claude Miller,0.0,min revenue
110354.0,Side by Side,Christopher Kenneally,0.0,min revenue
110393.0,Elefante blanco,Pablo Trapero,0.0,min revenue
110397.0,Main dans la main,ValÃ©rie Donzelli,0.0,min revenue
110490.0,Rags,Bille Woodruff,0.0,min revenue
110496.0,The Pregnancy Project,Norman Buckley,0.0,min revenue
111349.0,One Direction: Up All Night - The Live Tour,Andy Saunders,0.0,min revenue
111440.0,The Pact,Nicholas McCarthy,0.0,min revenue
111839.0,Hemingway & Gellhorn,Philip Kaufman,0.0,min revenue
112090.0,Branded,Jamie Bradshaw|Aleksandr Dulerayn,0.0,min revenue
112304.0,Soldiers of Fortune,Maksim Korostyshevsky,0.0,min revenue
112454.0,Clown,Jon Watts,0.0,min revenue
113091.0,Lust for Love,Anton King,0.0,min revenue
113148.0,Prince Avalanche,David Gordon Green,0.0,min revenue
113294.0,Fast Girls,Regan Hall,0.0,min revenue
113594.0,A Turtleâ€™s Tale 2: Sammyâ€™s Escape From Paradise,Ben Stassen|Vincent Kesteloot,0.0,min revenue
113655.0,Lightbulb,Jeff Balsmeyer,0.0,min revenue
113833.0,The Normal Heart,Ryan Murphy,0.0,min revenue
114155.0,Effie Gray,Richard Laxton,0.0,min revenue
114478.0,Starship Troopers: Invasion,Shinji Aramaki,0.0,min revenue
114606.0,Cockneys vs Zombies,Matthias Hoene,0.0,min revenue
114718.0,Kauwboy,Boudewijn Koole,0.0,min revenue
114750.0,Dear White People,Justin Simien,0.0,min revenue
114779.0,It's a Disaster,Todd Berger,0.0,min revenue
114796.0,Tin Man,Nick Willing,0.0,min revenue
114887.0,The Dream Team,Zak Levitt,0.0,min revenue
114955.0,Let It Shine,Paul Hoen,0.0,min revenue
114958.0,Storage 24,Johannes Roberts,0.0,min revenue
115084.0,Piranhaconda,Jim Wynorski,0.0,min revenue
115199.0,The History of Future Folk,Jeremy Kipp Walker|John Mitchell,0.0,min revenue
115276.0,Pusher,Luis Prieto,0.0,min revenue
115290.0,Blue Lagoon: The Awakening,Jake Newsome,0.0,min revenue
115626.0,Stuck in the Suburbs,Savage Steve Holland,0.0,min revenue
116227.0,í•˜ìš¸ë§,Yoo Ha,0.0,min revenue
116440.0,Maggie Simpson in The Longest Daycare,David Silverman,0.0,min revenue
116811.0,Berberian Sound Studio,Peter Strickland,0.0,min revenue
116853.0,The Bling Ring,Michael Lembeck,0.0,min revenue
116979.0,Chained,Jennifer Chambers Lynch,0.0,min revenue
117266.0,Craigslist Joe,Joseph Garner,0.0,min revenue
117369.0,Arjun: The Warrior Prince,Arnab Chaudhuri,0.0,min revenue
117923.0,Assassin's Bullet,Isaac Florentine,0.0,min revenue
117978.0,In Their Skin,Jeremy Power Regimbal,0.0,min revenue
118309.0,John Adams,Tom Hooper,0.0,min revenue
118612.0,After,Ryan Smith,0.0,min revenue
118677.0,Why Stop Now?,Phil Dorling|Ron Nyswaner,0.0,min revenue
118683.0,Maximum Conviction,Keoni Waxman,0.0,min revenue
118737.0,Interview with a Hitman,Perry Bhandal,0.0,min revenue
118957.0,Bait,Kimble Rendall,0.0,min revenue
119117.0,Hijacked,Brandon Nutt,0.0,min revenue
119193.0,Ce que le jour doit Ã  la nuit,Alexandre Arcady,0.0,min revenue
119278.0,Smiley,Michael J. Gallagher,0.0,min revenue
119286.0,Birdsong,Philip Martin,0.0,min revenue
119360.0,Io e te,Bernardo Bertolucci,0.0,min revenue
119431.0,Halo 4: Forward Unto Dawn,Stewart Hendler,0.0,min revenue
119478.0,Devil Seed,Greg A. Sager,0.0,min revenue
119569.0,Marvel One-Shot: Item 47,Louis D'Esposito,0.0,min revenue
119685.0,Mass Effect: Paragon Lost,Atsushi Takeuchi,0.0,min revenue
119698.0,The Dinosaur Project,Sid Bennett,0.0,min revenue
119738.0,Thunderstruck,John Whitesell,0.0,min revenue
120292.0,Not Suitable For Children,Peter Templeman,0.0,min revenue
120605.0,The Punisher: Dirty Laundry,Phil Joanou,0.0,min revenue
120846.0,Jurassic Shark,Brett Kelly,0.0,min revenue
121147.0,Freeloaders,Dan Rosen,0.0,min revenue
121506.0,The Protector,Chris R. Notarile,0.0,min revenue
121565.0,Errors of the Human Body,Eron Sheean,0.0,min revenue
121573.0,My Amityville Horror,Eric Walter,0.0,min revenue
121597.0,Comedown,Menhaj Huda,0.0,min revenue
121604.0,The Wee Man,Ray Burdis,0.0,min revenue
121606.0,Resolution,Justin Benson|Aaron Moorhead,0.0,min revenue
121789.0,At Any Price,Ramin Bahrani,0.0,min revenue
121791.0,L'Attentat,Ziad Doueiri,0.0,min revenue
121824.0,Stand Up Guys,Fisher Stevens,0.0,min revenue
121830.0,Mr. Pip,Andrew Adamson,0.0,min revenue
121831.0,"Love, Marilyn",Liz Garbus,0.0,min revenue
121983.0,Free Angela and All Political Prisoners,Shola Lynch,0.0,min revenue
122192.0,Le Guetteur,Michele Placido,0.0,min revenue
122293.0,The Philadelphia Experiment,Paul Ziller,0.0,min revenue
122369.0,13 Eerie,Lowell Dean,0.0,min revenue
122800.0,Freelancers,Jessy Terrero,0.0,min revenue
122924.0,One in the Chamber,William Kaufman,0.0,min revenue
123024.0,London 2012 Olympic Opening Ceremony: Isles of Wonder,Danny Boyle,0.0,min revenue
123025.0,"Batman: The Dark Knight Returns, Part 1",Jay Oliva,0.0,min revenue
123107.0,Hellbenders,J.T. Petty,0.0,min revenue
123362.0,Insensibles,Juan Carlos Medina,0.0,min revenue
123431.0,Reincarnated,Andy Capper,0.0,min revenue
124071.0,How to Make Money Selling Drugs,Matthew Cooke,0.0,min revenue
124075.0,More Than Honey,Markus Imhoof,0.0,min revenue
124277.0,The Maker,Christopher Kezelos,0.0,min revenue
124461.0,A Glimpse Inside the Mind of Charles Swan III,Roman Coppola,0.0,min revenue
124470.0,Exists,Eduardo SÃ¡nchez,0.0,min revenue
124623.0,I Know That Voice,Lawrence Shapiro,0.0,min revenue
124673.0,The Triangle,Craig R. Baxley,0.0,min revenue
124972.0,Generation Um...,Mark Mann,0.0,min revenue
125336.0,The Story of Film: An Odyssey,Mark Cousins,0.0,min revenue
125490.0,Antiviral,Brandon Cronenberg,0.0,min revenue
125509.0,Wrong Turn 5: Bloodlines,Declan O'Brien,0.0,min revenue
125558.0,Among Friends,Danielle Harris,0.0,min revenue
126172.0,Leprechaun: Origins,Zach Lipovsky,0.0,min revenue
126277.0,American Mary,Jen Soska|Sylvia Soska,0.0,min revenue
126323.0,Mine Games,Richard Gray,0.0,min revenue
126337.0,Unconditional,Brent McCorkle,0.0,min revenue
126757.0,100 Bloody Acres,Cameron Cairnes|Colin Cairnes,0.0,min revenue
126797.0,Mental,P.J. Hogan,0.0,min revenue
126909.0,Cousin Ben Troop Screening,Wes Anderson,0.0,min revenue
127374.0,Arthur Newman,Dante Ariola,0.0,min revenue
127521.0,6 Bullets,Ernie Barbarash,0.0,min revenue
127548.0,Hold Your Breath,Jared Cohn,0.0,min revenue
127626.0,Hollow,Michael Axelgaard,0.0,min revenue
127651.0,The Seasoning House,Paul Hyett,0.0,min revenue
127717.0,Freshman Father,Michael Scott,0.0,min revenue
127853.0,Artifact,Jared Leto,0.0,min revenue
127867.0,The Brass Teapot,Ramaa Mosley,0.0,min revenue
127884.0,Come Out and Play,Makinov,0.0,min revenue
127913.0,DjÃºpiÃ°,Baltasar KormÃ¡kur,0.0,min revenue
127918.0,The Gatekeepers,Dror Moreh,0.0,min revenue
127962.0,Leviathan,Lucien Castaing-Taylor|Verena Paravel,0.0,min revenue
128081.0,I Declare War,Jason Lapeyre,0.0,min revenue
128104.0,Inch'Allah,AnaÃ¯s Barbeau-Lavalette,0.0,min revenue
128133.0,Museum Hours,Jem Cohen,0.0,min revenue
128190.0,The Pervert's Guide to Ideology,Sophie Fiennes,0.0,min revenue
128215.0,Still Mine,Michael McGowan,0.0,min revenue
128216.0,Stories We Tell,Sarah Polley,0.0,min revenue
128241.0,The Rise,Rowan Athale,0.0,min revenue
128248.0,What Richard Did,Lenny Abrahamson,0.0,min revenue
128311.0,Under the Bed,Steven C. Miller,0.0,min revenue
128592.0,Du vent dans mes mollets,Carine Tardieu,0.0,min revenue
128841.0,The Thompsons,The Butcher Brothers,0.0,min revenue
128876.0,Tower Block,Ronnie Thompson|James Nunn,0.0,min revenue
129269.0,Into the Universe with Stephen Hawking,Iain Riddick|Martin Williams|Nathan Williams,0.0,min revenue
129533.0,Barbie: The Princess & The Popstar,Ezekiel Norton,0.0,min revenue
130267.0,Seal Team Six: The Raid on Osama Bin Laden,John Stockwell,0.0,min revenue
130358.0,Liz & Dick,Lloyd Kramer,0.0,min revenue
130593.0,Good Vibrations,Lisa Barros D'Sa|Glenn Leyburn,0.0,min revenue
130736.0,3 Zimmer/KÃ¼che/Bad,Dietrich BrÃ¼ggemann,0.0,min revenue
130925.0,Partysaurus Rex,Mark A. Walsh,0.0,min revenue
131689.0,The Wicked,Peter Winther,0.0,min revenue
131916.0,Scary or Die,Michael Emanuel|Bob Badway,0.0,min revenue
132064.0,Vile,Taylor Sheridan,0.0,min revenue
132137.0,Werewolf: The Beast Among Us,Louis Morneau,0.0,min revenue
132923.0,"Guns, Girls and Gambling",Michael Winnick,0.0,min revenue
133121.0,Biohazard: Damnation,Makoto Kamiya,0.0,min revenue
133365.0,The Diary of Anne Frank,,0.0,min revenue
133369.0,The Conspiracy,Christopher MacBride,0.0,min revenue
133441.0,The Summit,Nick Ryan,0.0,min revenue
133557.0,The Girl,Julian Jarrold,0.0,min revenue
133558.0,Saints and Soldiers: Airborne Creed,Ryan Little,0.0,min revenue
133764.0,Aurora,Kristina Buozyte,0.0,min revenue
133790.0,Clear History,Greg Mottola,0.0,min revenue
133931.0,Zambezia,Wayne Thornley,0.0,min revenue
134215.0,Heroine,Madhur Bhandarkar,0.0,min revenue
134366.0,Grave Encounters 2,John Poliquin,0.0,min revenue
134371.0,Atlas Shrugged Part II,John Putch,0.0,min revenue
134375.0,Home Alone: The Holiday Heist,Peter Hewitt,0.0,min revenue
134394.0,Barricade,Andrew Currie,0.0,min revenue
134777.0,The Lost Room,Craig R. Baxley|Michael W. Watkins,0.0,min revenue
135281.0,Camille redouble,NoÃ©mie Lvovsky,0.0,min revenue
135309.0,Lake Placid: The Final Chapter,Don Michael Paul,0.0,min revenue
135368.0,The Barrens,Darren Lynn Bousman,0.0,min revenue
135403.0,Freddie Mercury: The Great Pretender,Rhys Thomas,0.0,min revenue
135461.0,Last Kind Words,Kevin Barker,0.0,min revenue
135531.0,Fairy Tail the Movie: Phoenix Priestess,Masaya Fujimori,0.0,min revenue
135579.0,Dead Before Dawn 3D,April Mullen,0.0,min revenue
135647.0,The Details,Jacob Aaron Estes,0.0,min revenue
135670.0,Amber Alert,Kerry Bellessa,0.0,min revenue
135858.0,Dungeons & Dragons: The Book of Vile Darkness,Gerry Lively,0.0,min revenue
135921.0,Everything or Nothing: The Untold Story of 007,Stevan Riley,0.0,min revenue
136080.0,Flukt,Roar Uthaug,0.0,min revenue
136278.0,Blood,Nick Murphy ,0.0,min revenue
136403.0,Populaire,RÃ©gis Roinsard,0.0,min revenue
136405.0,The Outback,Kyung Ho Lee,0.0,min revenue
136698.0,Underground: The Julian Assange Story,Robert Connolly,0.0,min revenue
136701.0,Tong que tai,Zhao Lin-Shan,0.0,min revenue
136793.0,Dino Time,Yoon-suk Choi|John Kafka,0.0,min revenue
136850.0,Breaking the Girls,Jamie Babbit,0.0,min revenue
136911.0,The Factory,Morgan O'Neill,0.0,min revenue
137145.0,247Â°F,Levan Bakhia|Beqa Jguburia,0.0,min revenue
137333.0,Uncanny,Matthew Leutwyler,0.0,min revenue
137366.0,Led Zeppelin: Celebration Day,Dick Carruthers,0.0,min revenue
137776.0,A Mother's Nightmare,Vic Sarin,0.0,min revenue
137968.0,Drift,Morgan O'Neill|Ben Nott,0.0,min revenue
138038.0,Girl vs. Monster,Stuart Gillard,0.0,min revenue
138122.0,Student of the Year,Karan Johar,0.0,min revenue
138372.0,Bad Kids Go to Hell,Matthew Spradlin,0.0,min revenue
138496.0,Crawlspace,Justin Dix,0.0,min revenue
138697.0,Don Jon,Joseph Gordon-Levitt,0.0,min revenue
138907.0,Sassy Pants,Coley Sohn,0.0,min revenue
138941.0,Found,Scott Schirmer,0.0,min revenue
138943.0,Daddy's Little Girl,Chris Sun,0.0,min revenue
139463.0,The Scapegoat,Charles Sturridge,0.0,min revenue
139519.0,Magic Magic,SebastiÃ¡n Silva,0.0,min revenue
139715.0,Detention of the Dead,Alex Craig Mann,0.0,min revenue
139777.0,World Without End,Michael Caton-Jones,0.0,min revenue
139808.0,Una pistola en cada mano,Cesc Gay,0.0,min revenue
139997.0,And While We Were Here,Kat Coiro,0.0,min revenue
140174.0,Rise of the Zombies,Nick Lyon,0.0,min revenue
140222.0,Love and Honor,Danny Mooney ,0.0,min revenue
140403.0,Fresh Meat,Danny Mulheron,0.0,min revenue
140405.0,Coldplay: Live 2012,Paul Dugdale,0.0,min revenue
140420.0,Paperman,John Kahrs,0.0,min revenue
140656.0,MamÃ¡,Andy Muschietti,0.0,min revenue
141058.0,A Viking Saga: The Darkest Day,Chris Crow,0.0,min revenue
141095.0,Jack Irish: Bad Debts,Jeffrey Walker,0.0,min revenue
141102.0,The Swan Princess Christmas,Richard Rich,0.0,min revenue
141423.0,The Legend of Mor'du,Brian Larsen,0.0,min revenue
141528.0,Time Travel Mater,Rob Gibbs,0.0,min revenue
141679.0,Spike Island,Mat Whitecross,0.0,min revenue
141733.0,Cottage Country,Peter Wellington,0.0,min revenue
141859.0,Goldeneye,Don Boyd,0.0,min revenue
142061.0,"Batman: The Dark Knight Returns, Part 2",Jay Oliva,0.0,min revenue
142115.0,Five Dances,Alan Brown,0.0,min revenue
142391.0,95ers: Time Runners,Thomas Gomez Durham,0.0,min revenue
142563.0,Fresh Guacamole,PES,0.0,min revenue
143049.0,Adult World,Scott Coffey,0.0,min revenue
143224.0,I Hate Love,Humberto Hinojosa,0.0,min revenue
143800.0,PokÅ‚osie,WÅ‚adysÅ‚aw Pasikowski,0.0,min revenue
145221.0,Monsters: Dark Continent,Tom Green,0.0,min revenue
145312.0,Dear Santa,Jason Priestley,0.0,min revenue
145316.0,Air Mater,Rob Gibbs,0.0,min revenue
145711.0,Naughty or Nice,David Mackay,0.0,min revenue
145738.0,40 Days and Nights,Peter Geiger,0.0,min revenue
146216.0,RED 2,Dean Parisot,0.0,min revenue
146229.0,Kristy,Olly Blackburn,0.0,min revenue
146243.0,Haunt,Mac Carter,0.0,min revenue
146381.0,Justin and the Knights of Valour,Manuel Sicilia,0.0,min revenue
146631.0,Alien Uprising,Dominic Burns,0.0,min revenue
146712.0,A Fairly Odd Christmas,Savage Steve Holland,0.0,min revenue
146837.0,Jim Jefferies: Fully Functional,Jay Karas,0.0,min revenue
147132.0,A Bride for Christmas,Gary Yates,0.0,min revenue
147538.0,It's Such a Beautiful Day,Don Hertzfeldt,0.0,min revenue
147729.0,Animals Are Beautiful People,Jamie Uys,0.0,min revenue
147778.0,Showrunners: The Art of Running a TV Show,Des Doyle,0.0,min revenue
148980.0,Battlestar Galactica,Richard A. Colla|Alan J. Levi,0.0,min revenue
149509.0,Horns,Alexandre Aja,0.0,min revenue
149786.0,Christmas with Holly,Allan Arkush,0.0,min revenue
149910.0,Super Buddies,Robert Vince,0.0,min revenue
150004.0,Taken,Breck Eisner|FÃ©lix EnrÃ­quez AlcalÃ¡|John Fawcett|Tobe Hooper|Jeremy Kagan|Michael Katleman|Sergio Mimica-Gezzan|Bryan Spicer|Thomas J. Wright,0.0,min revenue
150015.0,Love at the Christmas Table,Rachel Goldenberg,0.0,min revenue
150093.0,Just Like a Woman,Rachid Bouchareb,0.0,min revenue
150202.0,The Haunting in Connecticut 2: Ghosts of Georgia,Tom Elkins,0.0,min revenue
150229.0,Boot Tracks,David Jacobson,0.0,min revenue
151044.0,McCullin,Jacqui Morris|David Morris,0.0,min revenue
151368.0,Open Windows,Nacho Vigalondo,0.0,min revenue
151870.0,Minecraft: The Story of Mojang,Paul Owens,0.0,min revenue
151933.0,Dead in Tombstone,Roel ReinÃ©,0.0,min revenue
152426.0,The Langoliers,Tom Holland,0.0,min revenue
152581.0,Room on the Broom,Max Lang|Jan Lachauer,0.0,min revenue
152603.0,Only Lovers Left Alive,Jim Jarmusch,0.0,min revenue
152736.0,Child of God,James Franco,0.0,min revenue
152745.0,As I Lay Dying,James Franco,0.0,min revenue
152756.0,Paradise,Diablo Cody,0.0,min revenue
152790.0,The Angriest Man in Brooklyn,Phil Alden Robinson,0.0,min revenue
152792.0,Devil's Knot,Atom Egoyan,0.0,min revenue
153133.0,Undercover Bridesmaid,Matthew Diamond,0.0,min revenue
153509.0,Zombie Massacre,Marco Ristori,0.0,min revenue
153738.0,Frankenstein's Army,Richard Raaphorst,0.0,min revenue
153795.0,Straight A's,James Cox,0.0,min revenue
155084.0,13 Sins,Daniel Stamm,0.0,min revenue
156597.0,Stage Fright,Jerome Sable,0.0,min revenue
156700.0,The Kings of Summer,Jordan Vogt-Roberts,0.0,min revenue
156708.0,Afternoon Delight,Jill Soloway,0.0,min revenue
156713.0,C.O.G.,Kyle Patrick Alvarez,0.0,min revenue
156717.0,Death Race: Inferno,Roel ReinÃ©,0.0,min revenue
156965.0,Concussion,Stacie Passon,0.0,min revenue
157058.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Craig Moss,0.0,min revenue
157115.0,Jug Face,Chad Crawford Kinkle,0.0,min revenue
157117.0,Sound City,Dave Grohl,0.0,min revenue
157289.0,Curfew,Shawn Christensen,0.0,min revenue
157301.0,Adam and Dog,Minkyu Lee,0.0,min revenue
157305.0,Head Over Heels,Timothy Reckart,0.0,min revenue
157351.0,The Truth About Emanuel,Francesca Gregorini,0.0,min revenue
157370.0,Kill Your Darlings,John Krokidas,0.0,min revenue
157375.0,The Lifeguard,Liz W. Garcia,0.0,min revenue
157409.0,Crystal Fairy & the Magical Cactus,SebastiÃ¡n Silva,0.0,min revenue
157422.0,The Wicked Within,Jay Alaimo,0.0,min revenue
157424.0,Cabin Fever: Patient Zero,Kaare Andrews,0.0,min revenue
157823.0,Night Moves,Kelly Reichardt,0.0,min revenue
157825.0,White Bird in a Blizzard,Gregg Araki,0.0,min revenue
157827.0,Louder Than Bombs,Joachim Trier,0.0,min revenue
157843.0,Queen of the Desert,Werner Herzog,0.0,min revenue
158150.0,How to Fall in Love,Mark Griffiths,0.0,min revenue
158675.0,Les MisÃ©rables in Concert - The 25th Anniversary,Nick Morris,0.0,min revenue
158739.0,Blue Caprice,Alexandre Moors,0.0,min revenue
158743.0,Computer Chess,Andrew Bujalski,0.0,min revenue
158752.0,Escape from Tomorrow,Randy Moore,0.0,min revenue
158884.0,A Teacher,Hannah Fidell,0.0,min revenue
158908.0,The Inevitable Defeat of Mister & Pete,"George Tillman, Jr.",0.0,min revenue
158914.0,The Look of Love,Michael Winterbottom,0.0,min revenue
158936.0,Interior. Leather Bar.,James Franco|Travis Mathews,0.0,min revenue
158990.0,Wrong Cops,Quentin Dupieux,0.0,min revenue
158999.0,Blackfish,Gabriela Cowperthwaite,0.0,min revenue
159002.0,Cutie and the Boxer,Zachary Heinzerling,0.0,min revenue
159004.0,Dirty Wars,Rick Rowley,0.0,min revenue
159008.0,Inequality for All,Jacob Kornbluth,0.0,min revenue
159012.0,Narco Cultura,Shaul Schwarz,0.0,min revenue
159014.0,20 Feet from Stardom,Morgan Neville,0.0,min revenue
159024.0,Ass Backwards,Chris Nelson,0.0,min revenue
159032.0,Pussy Riot: A Punk Prayer,Mike Lerner|Maxim Pozdorovkin,0.0,min revenue
159092.0,Hell Baby,Ben Garant|Thomas Lennon,0.0,min revenue
159095.0,In Fear,Jeremy Lovering,0.0,min revenue
159138.0,The Crash Reel,Lucy Walker,0.0,min revenue
159140.0,History of the Eagles,Alison Ellwood,0.0,min revenue
159151.0,Muscle Shoals,Greg 'Freddy' Camalier,0.0,min revenue
159211.0,The Haunting of Helena,Christian Bisceglia|Ascanio Malgarini,0.0,min revenue
159370.0,R'ha,Kaleb Lechowski,0.0,min revenue
159622.0,Terms and Conditions May Apply,Cullen Hoback,0.0,min revenue
159667.0,Molly Maxwell,Sara St. Onge,0.0,min revenue
159770.0,The Dirties,Matt Johnson,0.0,min revenue
160070.0,Apartment 1303 3D,Michael Taverna,0.0,min revenue
160118.0,PoziÅ£ia copilului,Calin Peter Netzer,0.0,min revenue
160139.0,Night Train to Lisbon,Bille August,0.0,min revenue
160220.0,Bronies: The Extremely Unexpected Adult Fans of My Little Pony,Laurent Malaquais,0.0,min revenue
160564.0,Au bout du conte,AgnÃ¨s Jaoui,0.0,min revenue
161143.0,Madly Madagascar,David Soren,0.0,min revenue
161321.0,The Power of Few,Leone Marucci,0.0,min revenue
161337.0,Underworld: Endless War,Juno John Lee,0.0,min revenue
161782.0,Hansel & Gretel: Warriors of Witchcraft,David DeCoteau,0.0,min revenue
162145.0,The Liability,Craig Viveiros,0.0,min revenue
162215.0,How I Live Now,Kevin Macdonald,0.0,min revenue
163431.0,Ego,Lisa James Larsson,0.0,min revenue
163907.0,The Villain,Hal Needham,0.0,min revenue
164331.0,Spiders,Tibor TakÃ¡cs,0.0,min revenue
164443.0,The Makeover,John Gray,0.0,min revenue
164558.0,One Direction: This Is Us,Morgan Spurlock,0.0,min revenue
164721.0,Pride and Prejudice,Simon Langton,0.0,min revenue
165477.0,Whole Lotta Sole,Terry George,0.0,min revenue
165739.0,Pawn,David A. Armstrong,0.0,min revenue
165864.0,Hansel and Gretel Get Baked,Duane Journey,0.0,min revenue
166271.0,Haunter,Vincenzo Natali,0.0,min revenue
166822.0,Big Ass Spider!,Mike Mendez,0.0,min revenue
167032.0,Curse of Chucky,Don Mancini,0.0,min revenue
167179.0,DrogÃ³wka,Wojciech Smarzowski,0.0,min revenue
167305.0,Kill for Me,Michael Greenspan,0.0,min revenue
167502.0,Is the Man Who Is Tall Happy?,Michel Gondry,0.0,min revenue
167575.0,Hatchet III,BJ McDonnell,0.0,min revenue
167733.0,Vamp U,Matt Jespersen|Maclain Nelson,0.0,min revenue
167956.0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,0.0,min revenue
167960.0,Sanitarium,Bryan Ortiz|Bryan Ramirez|Kerry Valderrama,0.0,min revenue
167963.0,Tesis sobre un homicidio,HernÃ¡n Goldfrid,0.0,min revenue
168027.0,Freaky Deaky,Charles Matthau,0.0,min revenue
168210.0,Bag of Bones,Mick Garris,0.0,min revenue
168219.0,The Men Who Built America,,0.0,min revenue
168399.0,PionÃ©r,Erik SkjoldbjÃ¦rg,0.0,min revenue
168643.0,XIII,Duane Clark,0.0,min revenue
168676.0,Company of Heroes,Don Michael Paul,0.0,min revenue
168891.0,Saw Rebirth,Jeff Shuter|Daniel Viney,0.0,min revenue
168903.0,Barbie in the Pink Shoes,Owen Hurley,0.0,min revenue
169219.0,The Dyatlov Pass Incident,Renny Harlin,0.0,min revenue
169298.0,Bullet,Nick Lyon,0.0,min revenue
169642.0,Zero Charisma,Katie Graham|Andrew Matthews,0.0,min revenue
169758.0,The Stranger Within,Adam Neutzsky-Wulff,0.0,min revenue
169760.0,Maidentrip,Jillian Schlesinger,0.0,min revenue
169865.0,The Frankenstein Theory,Andrew Weiner,0.0,min revenue
170039.0,Killing Lincoln,Adrian Moat,0.0,min revenue
170194.0,Riddle,John O. Hartman|Nicholas Mross,0.0,min revenue
170752.0,The Hot Flashes,Susan Seidelman,0.0,min revenue
171581.0,The Marine 3: Homefront,Scott Wiper,0.0,min revenue
171776.0,Sparks,Todd Burrows|Christopher Folino,0.0,min revenue
171795.0,Birth of the Living Dead,Rob Kuhns,0.0,min revenue
172226.0,In Secret,Charlie Stratton,0.0,min revenue
172386.0,Return to Nim's Island,Brendan Maher,0.0,min revenue
172520.0,Coldwater,Vincent Grashaw,0.0,min revenue
172631.0,Family Weekend,Benjamin Epps,0.0,min revenue
172767.0,500 MPH Storm,Daniel Lusko,0.0,min revenue
172785.0,Gus,Jessie McCormack,0.0,min revenue
172803.0,Hours,Eric Heisserer,0.0,min revenue
172847.0,Scenic Route,Kevin Goetz|Michael Goetz,0.0,min revenue
172897.0,Some Girl(s),Daisy von Scherler Mayer,0.0,min revenue
173153.0,Phil Spector,David Mamet,0.0,min revenue
